source,dataset_id,table_title,variable,theme,label,definition,unit,decimals,period,source_detail,geography,nonempty_rows,nonempty_amsterdam_rows
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,IWWB_P,Inkomen,Uitkeringen: Bijstand (% 18-67),"Aandeel 18 tot en met 66-jarigen dat WWB Levensonderhoud ontvangt (N >=10 bijstandsgerechtigden).
Er wordt gedeeld door het aantal inwoners tot de AOW-leeftijd in het betreffende jaar. Daarbij wordt tot 2022 gedeeld door het aantal inwoners tussen 15 jaar en de AOW-leeftijd. Vanaf 2022 wordt gedeeld door het aantal inwoners tussen 18 jaar en de AOW-leeftijd. De cijfers op wijkniveau van 2014 en eerder zijn gebaseerd op de gebiedsindeling van 2010. Met uitzondering van het samenvoegen van Duivelseiland en het Museumkwartier zijn de grenswijzingen per 1-1-2015 buiten beschouwing gelaten.",0 %,,1 januari,"bewerking O&S, CBS",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,IWW,Inkomen,Uitkeringen: WW-uitkeringen,"Aantal inwoners met een werkloosheidsuitkering (WW-uitkering) in december van het peiljaar.
Er wordt alleen gerapporteerd over gebieden met minstens 20 uitkeringen. Het aantal uitkeringen is afgerond op tientallen.",0,,1 januari,"bewerking O&S, CBS",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,IWW_P,Inkomen,Uitkeringen: WW-uitkeringen (% 18-67),"Aandeel 18 tot en met 66-jarigen dat een werkloosheidsuitkering ontvangt (WW-uitkering) in december van het peiljaar.
Er wordt gedeeld door het aantal inwoners tot de AOW-leeftijd in het betreffende jaar. Daarbij wordt tot 2022 gedeeld door het aantal inwoners tussen 15 jaar en de AOW-leeftijd. Vanaf 2022 wordt gedeeld door het aantal inwoners tussen 18 jaar en de AOW-leeftijd. Er wordt alleen gerapporteerd over gebieden met minstens 20 uitkeringen. Het aantal uitkeringen op basis waarvan het percentage is uitgerekend is afgerond op tientallen.",0 %,,1 januari,"bewerking O&S, CBS",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,VVEH_MED,Inkomen,Vermogen huishoudens (mediaan),"Het totale vermogen is gelijk aan het verschil tussen de bezittingen en de schulden van een huishouden. Ook huishoudens met een negatief vermogen zijn meegenomen in de berekening. Bewoners van instituten en studentenhuishoudens zijn buiten beschouwing gelaten.
Er worden alleen gegevens gepresenteerd voor gebieden met meer dan 100 huishoudens in de doelgroep.",0 €,,,"bewerking O&S, CBS, IIV",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,PREGWERKL_P,Inkomen,Werkloosheid: Geregistreerde werkloosheid (% 18-67),"De geregistreerde werkloosheid is het aandeel 18 tot en met 66-jarigen dat gebruikt maakt van een van de volgende regelingen: Bijstand (wwb levensonderhoud, wwb bbz, oiaw ioaz), Gedeeltelijke arbeidsongeschiktheid (<80%), WW
Er wordt gedeeld door het aantal inwoners tot de AOW-leeftijd in het betreffende jaar. Daarbij wordt tot 2022 gedeeld door het aantal inwoners tussen 15 jaar en de AOW-leeftijd. Vanaf 2022 wordt gedeeld door het aantal inwoners tussen 18 jaar en de AOW-leeftijd. Er wordt alleen gerapporteerd over gebieden met minstens 20 uitkeringen.",0 %,,1 januari,"bewerking O&S, CBS",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,PREGWERKL,Inkomen,Werkloosheid: Geregistreerde werklozen,"Het aantal geregistreerde werklozen. Het gaat om personen van 15 tot 65 jaar dat gebruikt maakt van een van de volgende regelingen: Bijstand (wwb levensonderhoud, wwb bbz, oiaw ioaz), Gedeeltelijke arbeidsongeschiktheid (<80%), WW.
Er worden alleen cijfers gepresenteerd over gebieden met minimaal 25 geregistreerde werklozen. Het aantal gebruikers van AO en WW is afgerond op tientallen.",0,,1 januari,"bewerking O&S, CBS",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZALCOREGVO4_P,Jeugd,Gezondheid: >1x mnd alcohol (% 4e klas vo),"Aandeel 4e klassers in het voortgezet onderwijs dat1x per maand of vaker alcohol drinkt.
De cijfers hebben betrekking op een schooljaar. Het vermelde peiljaar is het jaar waarin het schooljaar afloopt.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZCANNAREGVO4_P,Jeugd,Gezondheid: >1x mnd cannabis (% 4e klas vo),"Aandeel 4e klassers in het voortgezet onderwijs dat 1x per maand of vaker  cannabis gebruikt. 
De cijfers hebben betrekking op een schooljaar. Het vermelde peiljaar is het jaar waarin het schooljaar afloopt.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZROOKREGVO4_P,Jeugd,Gezondheid: >1x mnd roken (% 4e klas vo),"Aandeel 4e klassers in het voortgezet onderwijs dat 1x per maand of vaker  rookt. 
De cijfers hebben betrekking op een schooljaar. Het vermelde peiljaar is het jaar waarin het schooljaar afloopt.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZZWAAR10_P,Jeugd,Gezondheid: overgewicht of obesitas (% 10-jarigen),"Aandeel 10-jarigen met overgewicht (BMI tussen 25 en 30) of obesitas (BMI van 30 of meer).
De cijfers hebben betrekking op een schooljaar. Het vermelde peiljaar is het jaar waarin het schooljaar afloopt. Op wijkniveau zijn de cijfers van de laatste twee schooljaren samengevoegd.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,JEUGD_0_18_P,Jeugd,Jeugdzorg: jeugdvoorziening (% 0-18 jaar),Jeugdvoorzieningen % 0 t/m 18 jaar: Aandeel 0 tot 18-jarigen met minstens één jeugdvoorziening binnen de jeugdwet (hoogspecialistische jeugdhulp en/of overige specialistische jeugdhulp).,0 %,,1 januari,ZorgNed,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,JEUGD_0_18,Jeugd,Jeugdzorg: jeugdvoorziening (0-18 jaar),Jeugdvoorzieningen 0 t/m 18 jaar: Aantal 0 tot 18-jarigen met minstens één jeugdvoorziening binnen de jeugdwet (hoogspecialistische jeugdhulp en/of overige specialistische jeugdhulp).,0,,1 januari,ZorgNed,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZOOO_P,Jeugd,Jeugdzorg: O en O (% 0-18 jaar),"Aandeel 0 tot 18-jarige Amsterdamers met opvoed- en opgroeiondersteuning (exclusief informatie en advies). De cijfers hebben betrekking op trainingen, cursussen en gezinsondersteuning. Het bereikcijfer is inclusief jeugdigen van 18 jaar en ouder en jongeren die niet in Amsterdam wonen, maar hier wel naar school gaan. De cijfers zijn vervolgens gedeeld op het aantal 0 tot 18-jarige Amsterdammers. 
De cliënten waarvan de woonplaats onbekend is, zijn naar rato verdeeld over de 22 gebieden. Per 2018 is de monitor uitgebreid. De cijfers t/m 2017 zijn niet vergelijkbaar met de cijfers vanaf 2018.",0 %,,jaarcijfer,Directie Onderwijs,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZOKT_P,Jeugd,Jeugdzorg: OKT (% 0-18 jaar),"Aandeel 0 tot 18-jarige Amsterdammers met jeugdhulp door het Ouder- en Kindteam. In het percentage zijn ook cliënten van 18 jaar en ouder meegenomen.
De cliënten waarvan de woonplaats onbekend is, zijn naar rato verdeeld over de 22 gebieden.",0 %,,jaarcijfer,Directie Onderwijs,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZSAMEN_P,Jeugd,Jeugdzorg: Samen Doen (% gezinnen),"Aandeel huishoudens dat wordt ondersteund door het Samen Doen Team bij complexe problemen op meerdere levensgebieden. Het betreft gezinnen die wonen in Amsterdam.
De cliënten waarvan de woonplaats onbekend is, zijn naar rato verdeeld over de 22 gebieden.",0 %,,jaarcijfer,Directie Onderwijs,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,SRCLUB10_P,Jeugd,Leefstijl: lid sportvereniging (% 10-jarigen),"Aandeel 10-jarigen dat lid is van een sportvereniging.
Op wijkniveau zijn de cijfers van de laatste twee schooljaren samengevoegd.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,SRSPORTDLN_P,Jeugd,Leefstijl: sportdeelname (% 5-80 jaar),De sportdeelname is het aandeel 5 tot 80-jarigen dat minimaal een keer heeft gesport in de maand april.,0 %,,1 april,Sportdeelnameindex,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZGEDWONGENV04_P,Jeugd,Seksualiteit: gedwongen (% 4e klas vo),Percentage 4e klassers dat wel eens is gedwongen tot een seksuele handeling.,0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZCONDO_P,Jeugd,Seksualiteit: onveilig (% 4e klas vo),"Percentage 4e klassers dat bij geslachtsgemeenschap niet altijd een condoom gebruikt.
Op wijkniveau zijn de cijfers van de laatste twee schooljaren samengevoegd.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSDQ10_P,Jeugd,Welzijn: (matig) verhoogd SDQ (% 10-jarigen),"Percentage 10-jarigen met een verhoogde kans op sociaal-emotionele problemen. De Strengths and Difficulties Questionnaire (SDQ) is een vragenlijst om de sociaal-emotionele
gezondheid van kinderen en jongeren te meten. Zowel sociaal-emotionele problemen als de sterke kanten van een kind worden in kaart gebracht. 
De vragenlijst is ingevuld door de ouders van de kinderen.  De cijfers hebben betrekking op de woonbuurt van de kinderen. Op wijkniveau zijn de cijfers van de laatste twee schooljaren samengevoegd.",0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,WZEENZJ_P,Jeugd,Welzijn: eenzaam (% 4e klas vo),Percentage 4e klassers dat eenzaam is.,0 %,,1 mei,"Gezondheidsmonitor Jeugd, GGD Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OBOVENLEERPL,Onderwijs,18-22 jaar: bovenleerplichtigen,"Bovenleerplichtige jongeren zijn alle jongeren van 18 tot en met 22 jaar op moment van de peildatum.
Deze jongeren worden geregistreerd in het kader van de RMC (Regionale Meld- en Coördinatiefunctie voortijdig schoolverlaten)-wetgeving: gemeenten zijn verplicht leerlingen die niet meer leerplichtig zijn, tot hun 23e te volgen op weg naar een startkwalificatie, oftewel een diploma op minimaal HAVO/VWO- of MBO-2 niveau. Als deze jongeren dreigen uit te vallen op school, moeten gemeenten een passend aanbod organiseren, zodat deze jongeren alsnog een startkwalificatie kunnen halen.",0,,1 juli,"bewerking O&S, Directie Onderwijs, leerplicht",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OARBKENMIGR_P,Onderwijs,18-22 jaar: buiten doelgroep (%),"De arbeid/kennismigranten worden ook wel aangeduid als de groep ""geen doelgroep"".
Het betreft het aandeel bovenleerplichtige jongeren van 18 tot en met 22 jaar die in Erisa als mogelijk voortijdig schoolverlater staan geregistreerd, maar niet door DUO als schoolverlater worden gemarkeerd. Het is een diverse groep jongeren, vooral uitwisselingsstudenten en eu-arbeidsmigranten, in mindere mate au-pairs en nieuwkomers.",0 %,,1 juli,"bewerking O&S, Directie Onderwijs, leerplicht",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSCHGAAND_P,Onderwijs,18-22 jaar: schoolgaand (%),Aandeel jongeren van 18 tot en met 22 jaar in het gebied dat onderwijs volgt en nog geen startkwalificatie heeft.,0 %,,1 juli,"bewerking O&S, Directie Onderwijs, leerplicht",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OLSV_P,Onderwijs,18-22 jaar: schoolverlaters zonder startkwalificatie (%),"Aandeel jongeren van 18 tot en met 22 jaar dat zonder startkwalificatie het onderwijs heeft verlaten. Een startkwalificatie is een diploma havo, vwo, mbo niveau 2 of hoger.",0 %,,1 juli,"bewerking O&S, Directie Onderwijs, leerplicht",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSTARTKWAL_P,Onderwijs,18-22 jaar: startkwalificatie (%),"Aandeel jongeren van 18 tot en met 22 jaar in het gebied met een startkwalificatie. Een startkwalificatie is een diploma havo, vwo, mbo niveau 2 of hoger.",0 %,,1 juli,"bewerking O&S, Directie Onderwijs, leerplicht",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OBAO_PROG,Onderwijs,Basisgeneratie prognose,"Prognose uit 2026 voor de omvang van de basisgeneratie op 1 januari.
De basisgeneratie is het aantal kinderen in de basisschoolleeftijd en wordt berekend als het aantal kinderen van 4 tot en met 11 jaar en 30% van het aantal 12-jarigen. De basisgeneratie in toekomstige jaren wordt afgeleid uit de bevolkingsaantallen per leeftijd, die berekend zijn in de bevolkingsprognose.",0,,1 januari,O&S,Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BEVOPLBASIS_P,Onderwijs,bevolking: basisopgeleid (%),"Aandeel 15 tot en met 74-jarigen dat het onderwijs heeft afgesloten met maximaal een mbo-1 diploma.
Vanaf 2017 sluiten alle cijfers aan op de gebiedsindeling van maart 2022. In 2015 is er een trendbreuk door aanpassingen in de berekeningswijze van het CBS.",0 %,,1 oktober,"bewerking O&S, CBS, hoogsteopltab",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BEVOPLHBOWO_P,Onderwijs,bevolking: hbo/wo-opgeleid (%),"Aandeel 15 tot en met 74-jarigen dat het onderwijs heeft afgesloten met een hbo- of universiteitsdiploma.
Vanaf 2017 sluiten alle cijfers aan op de gebiedsindeling van maart 2022. In 2015 is er een trendbreuk door aanpassingen in de berekeningswijze van het CBS.",0 %,,1 oktober,"bewerking O&S, CBS, hoogsteopltab",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,BEVOPLMBO_P,Onderwijs,bevolking: mbo-opgeleid (%),"Aandeel 15 tot en met 74-jarigen dat het onderwijs heeft afgesloten met een mbo-2 t/m 4 diploma, een havo of vwo-diploma.
Vanaf 2017 sluiten alle cijfers aan op de gebiedsindeling van maart 2022. In 2015 is er een trendbreuk door aanpassingen in de berekeningswijze van het CBS.",0 %,,1 oktober,"bewerking O&S, CBS, hoogsteopltab",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OAANBODBAO_R,Onderwijs,bo: aanbod basisscholen (1-10),"Gemiddeld rapportcijfer dat bewoners geven als antwoord op de vraag: Wat vindt u van het aanbod van basisscholen in uw buurt? (1=ruim onvoldoende, 10= ruim voldoende).
Er wordt alleen gerapporteerd over gebieden met minstens 50 respondenten.",0,,1 april,"O&S, Wonen in Amsterdam",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OLLBAO,Onderwijs,bo: leerlingen,"Aantal leerlingen op de scholen voor basisonderwijs naar gebied van de hoofd- dan wel nevenvestiging.
Er is gebruik gemaakt van de dataset DUO open data leerlingen per onderwijssoort, cluster en leeftijd, bewerking O&S",0,,1 oktober,"bewerking O&S, DUO",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSCHBAO,Onderwijs,bo: scholen,"Aantal scholen voor basisonderwijs naar gebied van de hoofd- dan wel nevenvestiging.
Er is gebruik gemaakt van de dataset DUO open data leerlingen per onderwijssoort, cluster en leeftijd, bewerking O&S",0,,1 oktober,"bewerking O&S, DUO",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSTRFLEZ_P,Onderwijs,bo: streefniveau lezen (%),"Aandeel leerlingen in het basisonderwijs in groep 8 dat het streefniveau haalt voor lezen. De cijfers worden gepresenteerd over schoolgebieden.
Schooljaar 2019/'20 ontbreekt. Scholen hebben onder de coronamaatregelen geen toetsen afgegeven. Door een verschil in normering zijn de referentieniveaus voor schooljaren 2018/'19 en 2020/'21 niet volledig vergelijkbaar over de gehele linie heen. Er is gebruik gemaakt van de dataset DUO open data leerlingen per referentieniveau taal en rekenen",0 %,,1 oktober,"bewerking O&S, DUO",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSTRFREK_P,Onderwijs,bo: streefniveau rekenen (%),"Aandeel leerlingen in het basisonderwijs in groep 8 dat het streefniveau haalt voor rekenen. De cijfers worden gepresenteerd over schoolgebieden.
Schooljaar 2019/'20 ontbreekt. Scholen hebben onder de coronamaatregelen geen toetsen afgegeven. Door een verschil in normering zijn de referentieniveaus voor schooljaren 2018/'19 en 2020/'21 niet volledig vergelijkbaar over de gehele linie heen. Er is gebruik gemaakt van de dataset DUO open data leerlingen per referentieniveau taal en rekenen",0 %,,1 oktober,"bewerking O&S, DUO",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
Amsterdam O&S BBGA,BBGA,Basisbestand Gebieden Amsterdam,OSTRFTAAL_P,Onderwijs,bo: streefniveau taal (%),"Aandeel leerlingen in het basisonderwijs in groep 8 dat het streefniveau haalt voor taal. De cijfers worden gepresenteerd over schoolgebieden.
Schooljaar 2019/'20 ontbreekt. Scholen hebben onder de coronamaatregelen geen toetsen afgegeven. Door een verschil in normering zijn de referentieniveaus voor schooljaren 2018/'19 en 2020/'21 niet volledig vergelijkbaar over de gehele linie heen. Er is gebruik gemaakt van de dataset DUO open data leerlingen per referentieniveau taal en rekenen",0 %,,1 oktober,"bewerking O&S, DUO",Amsterdam: stadsdeel/GGW-gebied/wijk/buurt en overige indelingen,,
